phi theta x y z pt prodx prody prodz t pid
1.59804 2.35598 -3.87265 30.16500 -42.51465 0.00585 -0.27245 23.42029 -110.85000 1.30242 11
-1.46101 1.97069 -5.87503 30.16500 -44.43985 0.00585 -0.27245 23.42029 -110.85000 1.31718 11
-0.15993 1.88757 -3.68323 30.14000 -44.25924 0.00585 -0.27245 23.42029 -110.85000 1.32707 11
1.26633 1.56772 -3.06119 30.16500 -45.32905 0.00585 -0.27245 23.42029 -110.85000 1.33852 11
-0.83226 0.98437 -3.92370 30.17945 -44.64929 0.00585 -0.27245 23.42029 -110.85000 1.35395 11
0.70526 1.30605 28.72259 -9.48248 -59.45819 0.00585 21.26800 -9.81104 -110.85000 1.22703 11
1.63667 1.26333 30.14780 -6.04171 -58.15767 0.00585 21.26800 -9.81104 -110.85000 1.24069 11
0.56497 1.27090 28.59518 -9.79008 -50.72195 0.00585 21.26800 -9.81104 -110.85000 1.31855 11
1.78732 1.31351 30.37144 -5.50179 -49.44050 0.00585 21.26800 -9.81104 -110.85000 1.33567 11
0.84630 1.60485 28.96125 -8.90629 -44.36878 0.00585 21.26800 -9.81104 -110.85000 1.41094 11
1.59015 1.57747 30.13137 -6.08138 -44.28334 0.00585 21.26800 -9.81104 -110.85000 1.42137 11
1.69359 1.69390 30.16500 -3.85049 -44.54403 0.00585 21.26800 -9.81104 -110.85000 1.42917 11
-1.12480 1.80121 30.39364 -5.51344 -49.54321 0.00585 21.26800 -9.81104 -110.85000 1.33957 11
-2.44243 0.80711 -26.75885 -14.22337 -58.63387 0.00585 -21.73447 -8.72910 -110.85000 1.10128 11
1.46712 1.08646 17.79369 24.86606 -62.56560 0.00585 12.68745 19.68789 -110.85000 1.11853 11
-2.46159 1.06385 13.03635 27.25053 -59.23523 0.00585 12.68745 19.68789 -110.85000 1.14403 11
1.82666 1.03288 17.28642 25.37333 -53.32038 0.00585 12.68745 19.68789 -110.85000 1.18975 11
2.55770 1.12507 15.73599 26.92376 -52.04415 0.00585 12.68745 19.68789 -110.85000 1.19860 11
-2.67521 0.97463 13.30899 27.13760 -50.30152 0.00585 12.68745 19.68789 -110.85000 1.20913 11
2.34922 1.10741 15.52344 26.22034 -44.83012 0.00585 12.68745 19.68789 -110.85000 1.25745 11
3.11269 1.27624 13.81543 26.92782 -44.13680 0.00585 12.68745 19.68789 -110.85000 1.26429 11
2.41004 1.65288 15.47292 26.24127 -43.67511 0.00585 12.68745 19.68789 -110.85000 1.31070 11
2.93623 1.86842 13.88784 26.89783 -43.99367 0.00585 12.68745 19.68789 -110.85000 1.31673 11
-2.80684 0.74361 15.45923 26.24694 -17.68290 0.00585 12.68745 19.68789 -110.85000 1.49782 11
-0.13028 0.78079 17.03136 25.62839 -13.82195 0.00585 12.68745 19.68789 -110.85000 1.51789 11
-1.62337 0.54881 16.71786 25.94189 -2.70098 0.00585 12.68745 19.68789 -110.85000 1.57141 11
-0.74109 2.16671 17.39128 25.23312 -3.00280 0.00585 12.68745 19.68789 -110.85000 1.57763 11
1.82277 1.41788 17.37942 25.24498 -3.10145 0.00585 12.68745 19.68789 -110.85000 1.57868 11
1.69131 1.00439 27.64398 12.08648 -57.32424 0.00783 22.78638 5.62973 -114.42000 0.95175 11
2.31232 0.97643 26.47743 14.90278 -55.02214 0.00783 22.78638 5.62973 -114.42000 0.96455 11
1.44276 0.65487 27.72667 11.88685 -31.68313 0.00783 22.78638 5.62973 -114.42000 1.05714 11
2.47905 0.71701 26.40810 15.07016 -27.43000 0.00783 22.78638 5.62973 -114.42000 1.07577 11
0.95098 0.72341 28.02631 11.16344 -8.21313 0.00783 22.78638 5.62973 -114.42000 1.16133 11
3.04422 0.67695 25.74249 16.67708 -0.43803 0.00783 22.78638 5.62973 -114.42000 1.19683 11
0.99363 0.36932 27.06849 13.47583 18.60455 0.00783 22.78638 5.62973 -114.42000 1.26667 11
2.86559 0.41459 25.84113 16.43893 27.02503 0.00783 22.78638 5.62973 -114.42000 1.29760 11
-0.12229 0.44089 27.14805 13.28375 43.89142 0.00783 22.78638 5.62973 -114.42000 1.36138 11
-2.76043 0.66431 26.00056 16.05403 54.50142 0.00783 22.78638 5.62973 -114.42000 1.40262 11
1.17044 0.76433 27.57534 12.25219 62.97350 0.00783 22.78638 5.62973 -114.42000 1.44662 11
0.37091 1.25357 27.76473 11.79496 44.83876 0.00783 22.78638 5.62973 -114.42000 1.37087 11
-2.55413 1.05342 27.26006 13.01333 46.18105 0.00783 22.78638 5.62973 -114.42000 1.38137 11
0.00246 1.44050 27.22337 13.10191 41.99880 0.00783 22.78638 5.62973 -114.42000 1.43651 11
-1.63917 1.61353 26.71786 14.36610 41.82458 0.00783 22.78638 5.62973 -114.42000 1.45745 11
2.97997 1.36303 -6.99823 30.16500 -59.89114 0.00783 -1.51919 23.42232 -114.42000 0.95816 11
-2.07024 1.29693 -14.65923 26.57831 -57.46718 0.00783 -1.51919 23.42232 -114.42000 0.98923 11
-2.08808 1.32993 -14.69042 26.56539 -47.39074 0.00783 -1.51919 23.42232 -114.42000 1.14534 11
2.76349 1.19496 -4.66140 30.16500 -37.09572 0.00783 -1.51919 23.42232 -114.42000 1.25751 11
-2.11073 1.17328 -12.65525 27.40839 -32.92408 0.00783 -1.51919 23.42232 -114.42000 1.29124 11
-2.30383 1.25970 -12.46305 27.48800 -19.44572 0.00783 -1.51919 23.42232 -114.42000 1.43798 11
-2.19466 1.36725 -12.55068 27.45170 -9.83873 0.00783 -1.51919 23.42232 -114.42000 1.58095 11
2.50862 1.60961 -2.83507 30.16500 -8.95171 0.00783 -1.51919 23.42232 -114.42000 1.68300 11
-1.97045 1.65803 -12.86370 27.32204 -9.45352 0.00783 -1.51919 23.42232 -114.42000 1.72324 11
2.49438 1.77228 -3.27214 30.16500 -14.03167 0.00783 -1.51919 23.42232 -114.42000 1.82126 11
-1.90202 1.75744 -13.11720 27.21704 -16.51831 0.00783 -1.51919 23.42232 -114.42000 1.86215 11
2.51885 1.59280 -3.11894 30.16500 -19.58928 0.00783 -1.51919 23.42232 -114.42000 1.95263 11
-1.92708 1.56981 -12.50893 27.46899 -19.69916 0.00783 -1.51919 23.42232 -114.42000 1.99031 11
2.18907 1.56873 -2.41264 30.16500 -20.16749 0.00783 -1.51919 23.42232 -114.42000 2.07657 11
-1.57337 1.81485 -13.55177 27.03703 -22.28660 0.00783 -1.51919 23.42232 -114.42000 2.12912 11
2.34963 1.86355 -4.39687 30.16500 -30.87401 0.00783 -1.51919 23.42232 -114.42000 2.20480 11
-1.69237 1.84946 -13.62426 27.00701 -34.31021 0.00783 -1.51919 23.42232 -114.42000 2.24722 11
2.20457 1.72277 -4.90751 30.16500 -40.14072 0.00783 -1.51919 23.42232 -114.42000 2.32107 11
-1.47411 1.63563 -14.14171 26.79267 -41.95332 0.00783 -1.51919 23.42232 -114.42000 2.36537 11
2.14194 1.74996 -4.71251 30.16500 -45.12125 0.00783 -1.51919 23.42232 -114.42000 2.42859 11
-1.55019 1.62057 -14.16659 26.78237 -47.30286 0.00783 -1.51919 23.42232 -114.42000 2.47418 11
2.31905 1.42660 -5.80372 30.16500 -44.86781 0.00783 -1.51919 23.42232 -114.42000 2.53667 11
-1.38028 1.21742 -13.75298 26.95369 -42.98123 0.00783 -1.51919 23.42232 -114.42000 2.57583 11
2.22973 0.97321 -6.30077 30.16500 -35.99076 0.00783 -1.51919 23.42232 -114.42000 2.62699 11
-1.43240 1.10559 -13.55304 27.03651 -30.28753 0.00783 -1.51919 23.42232 -114.42000 2.66685 11
2.22515 1.07900 -6.77058 30.16500 -23.74306 0.00783 -1.51919 23.42232 -114.42000 2.71550 11
-1.44731 0.94023 -12.90927 27.30317 -18.98701 0.00783 -1.51919 23.42232 -114.42000 2.75017 11
2.07792 0.76225 -7.61648 29.49551 -10.17005 0.00783 -1.51919 23.42232 -114.42000 2.79522 11
2.55991 0.71599 -8.10402 30.16500 -9.28932 0.00783 -1.51919 23.42232 -114.42000 2.79940 11
-1.48802 0.71741 -11.72978 27.79173 -2.95981 0.00783 -1.51919 23.42232 -114.42000 2.82735 11
2.38520 0.89887 -7.85533 30.16500 7.49363 0.00783 -1.51919 23.42232 -114.42000 2.87800 11
-1.19306 1.38879 -10.31848 28.37631 10.47558 0.00783 -1.51919 23.42232 -114.42000 2.89870 11
1.73753 1.59857 -4.92371 30.16500 11.53278 0.00783 -1.51919 23.42232 -114.42000 2.92523 11
0.07237 1.19896 17.53223 -25.38827 -58.49445 0.00783 11.07956 -20.69194 -114.42000 0.94750 11
1.54021 1.21264 23.66392 -18.99583 -54.86717 0.00783 11.07956 -20.69194 -114.42000 0.98186 11
-0.11519 1.20924 17.13764 -25.55172 -43.34138 0.00783 11.07956 -20.69194 -114.42000 1.09552 11
1.75909 1.28232 24.25294 -18.40681 -39.14791 0.00783 11.07956 -20.69194 -114.42000 1.13723 11
-0.39902 1.27794 16.08376 -25.98825 -31.92377 0.00783 11.07956 -20.69194 -114.42000 1.22649 11
1.94093 1.22261 24.15258 -18.50717 -27.51676 0.00783 11.07956 -20.69194 -114.42000 1.27526 11
-0.51885 1.17280 15.90835 -26.06091 -19.65883 0.00783 11.07956 -20.69194 -114.42000 1.35145 11
1.98953 1.19098 23.66878 -18.99097 -14.61423 0.00783 11.07956 -20.69194 -114.42000 1.40174 11
-0.50414 1.18561 16.67578 -25.74303 -6.51568 0.00783 11.07956 -20.69194 -114.42000 1.47454 11
1.99255 1.23108 23.88105 -18.77870 -1.39939 0.00783 11.07956 -20.69194 -114.42000 1.52132 11
-0.61996 1.27353 16.75218 -25.71138 4.04061 0.00783 11.07956 -20.69194 -114.42000 1.58476 11
2.18655 0.95388 22.71061 -19.94914 11.08839 0.00783 11.07956 -20.69194 -114.42000 1.63247 11
-0.59213 0.92633 16.78382 -25.69828 20.49100 0.00783 11.07956 -20.69194 -114.42000 1.69250 11
2.11566 0.78322 22.72596 -19.93379 29.95881 0.00783 11.07956 -20.69194 -114.42000 1.74130 11
-0.76467 0.77560 18.15140 -24.51220 39.46834 0.00783 11.07956 -20.69194 -114.42000 1.78983 11
-0.62560 0.74635 18.62327 -24.93635 40.19314 0.00783 11.07956 -20.69194 -114.42000 1.79312 11
-2.92378 1.15702 21.94442 -20.71534 47.76041 0.00783 11.07956 -20.69194 -114.42000 1.84006 11
-1.80862 1.29726 19.31421 -23.34554 48.83300 0.00783 11.07956 -20.69194 -114.42000 1.85363 11
-1.40691 1.32180 19.24276 -24.67975 49.22333 0.00783 11.07956 -20.69194 -114.42000 1.85826 11
-2.81776 1.54168 21.83480 -20.82495 52.35314 0.00783 11.07956 -20.69194 -114.42000 1.91905 11
-1.91253 1.88045 19.90894 -22.75082 51.54125 0.00783 11.07956 -20.69194 -114.42000 1.92897 11
3.03154 1.86376 22.57540 -20.08435 46.37370 0.00783 11.07956 -20.69194 -114.42000 1.98383 11
-1.23163 1.99484 19.35581 -23.30394 44.23992 0.00783 11.07956 -20.69194 -114.42000 2.00290 11
-2.85769 1.76702 22.29391 -20.36585 40.67300 0.00783 11.07956 -20.69194 -114.42000 2.04734 11
-1.07142 2.53553 20.25024 -22.40951 36.29687 0.00783 11.07956 -20.69194 -114.42000 2.06627 11
2.60289 2.57395 22.15513 -20.50462 27.57677 0.00783 11.07956 -20.69194 -114.42000 2.10079 11
-0.88466 2.44543 20.21485 -22.44490 22.78233 0.00783 11.07956 -20.69194 -114.42000 2.12084 11
2.48541 2.43719 22.42656 -20.23320 16.11050 0.00783 11.07956 -20.69194 -114.42000 2.14977 11
-1.51880 1.51031 20.18489 -22.47486 14.58072 0.00783 11.07956 -20.69194 -114.42000 2.16323 11
-3.12818 1.57454 22.15571 -20.50404 15.69400 0.00783 11.07956 -20.69194 -114.42000 2.19683 11
-0.71996 1.00190 19.90012 -22.75963 18.95063 0.00783 11.07956 -20.69194 -114.42000 2.21479 11
2.17642 1.07788 22.44363 -20.21612 21.76902 0.00783 11.07956 -20.69194 -114.42000 2.23550 11
-0.76105 1.09155 20.28452 -22.37523 25.49640 0.00783 11.07956 -20.69194 -114.42000 2.25622 11
2.29535 1.08749 22.64844 -20.01132 28.51506 0.00783 11.07956 -20.69194 -114.42000 2.27725 11
-0.94009 0.95662 20.17652 -22.48323 30.35066 0.00783 11.07956 -20.69194 -114.42000 2.30023 11
2.41876 0.97316 22.20593 -20.45382 33.72837 0.00783 11.07956 -20.69194 -114.42000 2.32028 11
-0.86729 0.76884 20.75874 -21.90101 37.27790 0.00783 11.07956 -20.69194 -114.42000 2.33637 11
2.57850 0.76243 22.20963 -20.45012 41.36319 0.00783 11.07956 -20.69194 -114.42000 2.35517 11
0.74109 0.70239 20.58599 -22.03840 44.53473 0.00783 11.07956 -20.69194 -114.42000 2.37183 11
-0.74061 0.89479 21.03097 -21.59342 44.81420 0.00783 11.07956 -20.69194 -114.42000 2.37436 11
-2.31572 1.90835 21.30172 -21.34601 44.83548 0.00783 11.07956 -20.69194 -114.42000 2.37883 11
0.00710 1.77170 20.62810 -22.03165 44.06783 0.00783 11.07956 -20.69194 -114.42000 2.37042 11
2.10750 1.89881 21.31652 -21.34324 43.47038 0.00783 11.07956 -20.69194 -114.42000 2.37566 11
0.02901 1.75421 20.66719 -21.99257 43.24116 0.00783 11.07956 -20.69194 -114.42000 2.38172 11
1.39350 1.49270 21.24871 -21.41104 42.98626 0.00783 11.07956 -20.69194 -114.42000 2.38655 11
0.48590 1.23874 21.29412 -21.33367 43.02530 0.00783 11.07956 -20.69194 -114.42000 2.38710 11
1.21260 1.27746 28.22011 10.69558 -59.41498 0.00783 22.76375 5.72053 -114.42000 0.95034 11
2.82060 1.24886 24.92936 18.64015 -56.43910 0.00783 22.76375 5.72053 -114.42000 0.98446 11
2.98714 1.32043 23.76321 18.89654 -56.09769 0.00783 22.76375 5.72053 -114.42000 0.98864 11
1.23794 1.20401 28.30384 10.49343 -47.76099 0.00783 22.76375 5.72053 -114.42000 1.08668 11
2.71589 1.19308 25.25393 17.85656 -44.40871 0.00783 22.76375 5.72053 -114.42000 1.11795 11
1.18509 1.10830 28.46526 10.10373 -33.69180 0.00783 22.76375 5.72053 -114.42000 1.21671 11
2.77703 1.11195 25.53873 17.16900 -29.47270 0.00783 22.76375 5.72053 -114.42000 1.24851 11
1.11604 1.05579 28.20031 10.74338 -13.87007 0.00783 22.76375 5.72053 -114.42000 1.34089 11
2.78147 1.04761 25.20897 17.96512 -9.23362 0.00783 22.76375 5.72053 -114.42000 1.37425 11
2.90394 1.07760 24.44653 18.21322 -8.76698 0.00783 22.76375 5.72053 -114.42000 1.37742 11
1.21444 1.08707 27.91901 11.42249 0.02043 0.00783 22.76375 5.72053 -114.42000 1.46443 11
2.69959 1.00130 25.49038 17.28572 4.06640 0.00783 22.76375 5.72053 -114.42000 1.49136 11
1.31706 1.09767 27.89974 11.46902 16.01634 0.00783 22.76375 5.72053 -114.42000 1.57961 11
2.51938 1.15698 25.76694 16.61742 19.13889 0.00783 22.76375 5.72053 -114.42000 1.60218 11
1.77807 1.79872 26.31599 15.29252 21.11523 0.00783 22.76375 5.72053 -114.42000 1.65027 11
2.29519 1.86037 25.77584 16.59655 20.72145 0.00783 22.76375 5.72053 -114.42000 1.65553 11
1.32783 1.59768 26.68185 14.40926 13.28871 0.00783 22.76375 5.72053 -114.42000 1.84646 11
2.72633 1.39111 25.78652 16.57077 13.36649 0.00783 22.76375 5.72053 -114.42000 1.85535 11
0.62523 1.02677 25.88022 16.34456 38.28040 0.00783 22.76375 5.72053 -114.42000 2.06057 11
2.88268 0.89598 25.14580 18.11762 40.08408 0.00783 22.76375 5.72053 -114.42000 2.07121 11
0.04559 0.93510 25.78008 16.58631 41.91163 0.00783 22.76375 5.72053 -114.42000 2.08236 11
-2.48627 0.34896 25.43012 17.49653 44.86668 0.00783 22.76375 5.72053 -114.42000 2.09910 11
-2.70524 0.76744 25.42126 17.45260 46.83975 0.00783 22.76375 5.72053 -114.42000 2.11008 11
-2.36319 1.20693 -29.68498 7.15907 -60.07096 0.00783 -21.73256 8.86616 -114.42000 0.95701 11
-0.89705 1.20663 -30.16500 -2.77180 -55.85407 0.00783 -21.73256 8.86616 -114.42000 0.99624 11
-0.98519 1.17330 -30.16500 -2.69058 -37.53141 0.00783 -21.73256 8.86616 -114.42000 1.15523 11
-2.34067 1.20793 -29.96100 6.49269 -27.49492 0.00783 -21.73256 8.86616 -114.42000 1.27788 11
-0.89329 1.19575 -30.16500 -2.79831 -23.55061 0.00783 -21.73256 8.86616 -114.42000 1.31441 11
-0.93078 1.24280 -30.16500 -2.81355 -7.86041 0.00783 -21.73256 8.86616 -114.42000 1.46584 11
-2.13221 1.25926 -30.17861 4.48158 3.37616 0.00783 -21.73256 8.86616 -114.42000 1.58699 11
-0.99134 1.18837 -30.16500 -2.69575 5.81015 0.00783 -21.73256 8.86616 -114.42000 1.61359 11
-2.85194 1.10028 -30.16500 1.85240 17.21041 0.00783 -21.73256 8.86616 -114.42000 1.69756 11
-0.35028 1.33484 -30.16500 -5.67932 20.36148 0.00783 -21.73256 8.86616 -114.42000 1.73276 11
-2.74628 1.27529 -30.16500 0.41143 26.88982 0.00783 -21.73256 8.86616 -114.42000 1.78900 11
-0.26502 1.72397 -30.16500 -6.15726 26.92838 0.00783 -21.73256 8.86616 -114.42000 1.81860 11
-3.04749 1.74472 -30.16500 0.37395 25.28832 0.00783 -21.73256 8.86616 -114.42000 1.86009 11
-0.16465 1.84965 -30.16500 -5.59241 23.01966 0.00783 -21.73256 8.86616 -114.42000 1.89111 11
-2.75283 1.79398 -30.16500 0.38586 20.69426 0.00783 -21.73256 8.86616 -114.42000 1.92770 11
-0.39087 1.84610 -30.16500 -5.08048 18.98129 0.00783 -21.73256 8.86616 -114.42000 1.95183 11
-2.66606 2.15712 -30.16500 0.19845 14.97184 0.00783 -21.73256 8.86616 -114.42000 1.99044 11
-0.38699 2.21734 -30.16500 -4.20895 10.83404 0.00783 -21.73256 8.86616 -114.42000 2.01406 11
-2.44134 1.81914 -30.16500 0.13073 4.35994 0.00783 -21.73256 8.86616 -114.42000 2.05221 11
-0.73721 1.77566 -30.16500 -3.95247 3.42663 0.00783 -21.73256 8.86616 -114.42000 2.06810 11
-2.80885 1.65422 -30.16500 0.56742 1.02352 0.00783 -21.73256 8.86616 -114.42000 2.10698 11
-0.43649 1.62603 -30.16500 -4.37948 0.69756 0.00783 -21.73256 8.86616 -114.42000 2.12873 11
-2.97420 2.03959 -30.16500 0.48353 0.26424 0.00783 -21.73256 8.86616 -114.42000 2.16221 11
-0.07350 2.00630 -30.16500 -3.95470 -2.99457 0.00783 -21.73256 8.86616 -114.42000 2.18635 11
-2.68198 2.02932 -30.16500 -0.19942 -8.66038 0.00783 -21.73256 8.86616 -114.42000 2.21858 11
-0.42692 1.98544 -30.16500 -4.11147 -10.85520 0.00783 -21.73256 8.86616 -114.42000 2.23662 11
-2.91461 1.99978 -30.16500 -0.01090 -14.45894 0.00783 -21.73256 8.86616 -114.42000 2.26574 11
-0.09714 2.00219 -30.16500 -4.00094 -17.49218 0.00783 -21.73256 8.86616 -114.42000 2.28769 11
2.71088 2.43594 -30.16500 0.23007 -19.92625 0.00783 -21.73256 8.86616 -114.42000 2.31196 11
0.83274 1.99158 -30.16500 -1.80378 -33.87644 0.00783 -21.73256 8.86616 -114.42000 2.45414 11
-2.67834 2.57013 -30.16500 -0.68972 -39.21297 0.00783 -21.73256 8.86616 -114.42000 2.48021 11
-0.58146 2.48505 -30.16500 -1.98742 -41.09904 0.00783 -21.73256 8.86616 -114.42000 2.48925 11
-2.92896 2.34096 -30.16500 -0.95079 -44.33303 0.00783 -21.73256 8.86616 -114.42000 2.50414 11
0.08602 1.97794 -30.16500 -2.32514 -45.56690 0.00783 -21.73256 8.86616 -114.42000 2.51293 11
-2.10393 1.27876 -30.14000 -1.23221 -45.85119 0.00783 -21.73256 8.86616 -114.42000 2.52456 11
2.68818 1.95735 -30.16500 -0.92419 -46.64264 0.00783 -21.73256 8.86616 -114.42000 2.53654 11
0.05155 1.57449 -30.16796 -1.50814 -46.68439 0.00783 -21.73256 8.86616 -114.42000 2.54302 11
1.86110 1.13446 19.92952 22.73023 -58.28854 0.00783 17.65414 15.46752 -114.42000 0.95501 11
2.84969 1.14577 15.42167 27.23809 -55.20095 0.00783 17.65414 15.46752 -114.42000 0.97944 11
-2.94342 0.97318 12.74959 27.36931 -53.41628 0.00783 17.65414 15.46752 -114.42000 0.99025 11
1.74662 0.95037 20.04040 22.61936 -33.76053 0.00783 17.65414 15.46752 -114.42000 1.10432 11
2.99486 0.94873 15.48525 27.17451 -28.61460 0.00783 17.65414 15.46752 -114.42000 1.13307 11
-2.98971 0.95431 13.23798 27.16701 -26.98449 0.00783 17.65414 15.46752 -114.42000 1.14240 11
-2.91680 1.11574 11.29676 27.97109 -1.97650 0.00783 17.65414 15.46752 -114.42000 1.28711 11
-2.90147 1.12942 11.08807 28.05753 13.17851 0.00783 17.65414 15.46752 -114.42000 1.39703 11
-2.82691 1.10749 12.30270 27.55441 26.34983 0.00783 17.65414 15.46752 -114.42000 1.50029 11
2.06896 1.12587 17.33600 25.32375 33.43329 0.00783 17.65414 15.46752 -114.42000 1.56164 11
2.60885 1.08728 15.85080 26.80895 34.46898 0.00783 17.65414 15.46752 -114.42000 1.56957 11
-2.25902 1.21464 11.95494 27.69846 36.58686 0.00783 17.65414 15.46752 -114.42000 1.58711 11
1.81628 1.07573 15.15308 26.37375 39.86162 0.00783 17.65414 15.46752 -114.42000 1.61791 11
-2.62944 1.25886 12.39996 27.51413 41.36567 0.00783 17.65414 15.46752 -114.42000 1.63077 11
2.08422 1.37685 14.96879 26.45009 43.66709 0.00783 17.65414 15.46752 -114.42000 1.66275 11
-2.68599 1.42134 12.67017 27.40220 43.89609 0.00783 17.65414 15.46752 -114.42000 1.67215 11
1.48484 1.65147 14.93000 26.46615 43.57799 0.00783 17.65414 15.46752 -114.42000 1.70022 11
-2.22570 1.54812 12.04549 27.66096 43.59940 0.00783 17.65414 15.46752 -114.42000 1.71498 11
-0.17366 1.37950 14.40120 26.68519 43.99959 0.00783 17.65414 15.46752 -114.42000 1.72608 11
0.53350 0.60651 16.14687 26.51288 44.38842 0.00783 17.65414 15.46752 -114.42000 1.73288 11
0.68147 0.69545 16.17715 26.48261 51.63126 0.00783 17.65414 15.46752 -114.42000 1.76324 11
-0.54759 0.77280 15.17363 26.39230 56.71985 0.00783 17.65414 15.46752 -114.42000 1.78582 11
0.75753 1.09886 16.20791 26.45184 57.54111 0.00783 17.65414 15.46752 -114.42000 1.79105 11
0.87013 1.25889 16.17732 26.48243 60.60681 0.00783 17.65414 15.46752 -114.42000 1.81673 11
-1.18429 1.16022 14.49871 26.64480 61.62700 0.00783 17.65414 15.46752 -114.42000 1.83422 11
-0.13498 2.66443 17.05644 25.56796 60.15583 0.00783 17.65414 15.46752 -114.42000 1.89281 11
-2.39205 1.52564 12.38527 27.53925 43.92423 0.00783 17.65414 15.46752 -114.42000 1.67471 11
-2.62763 1.62584 14.12280 26.80051 34.33343 0.00194 15.62153 26.94948 34.59326 1.57577 11
-2.66813 1.63431 14.14241 26.79238 33.52607 0.00194 15.62153 26.94948 34.59326 1.61122 11
-2.46641 1.54381 14.16141 26.78451 34.28010 0.00194 15.62153 26.94948 34.59326 1.64467 11
1.53982 2.13396 16.67356 25.98619 33.03836 0.00194 15.62153 26.94948 34.59326 1.66493 11
3.04887 2.15650 15.63851 27.02124 31.76635 0.00194 15.62153 26.94948 34.59326 1.67223 11
-2.44594 1.78856 14.23531 26.75390 31.14167 0.00194 15.62153 26.94948 34.59326 1.67799 11
-2.93115 1.63021 14.31277 26.72182 31.50275 0.00194 15.62153 26.94948 34.59326 1.70414 11
0.91589 0.93822 15.32738 26.30155 26.14169 0.00194 15.62153 26.94948 34.59326 1.74043 11
-1.62956 0.84688 14.32845 26.71532 27.88928 0.00194 15.62153 26.94948 34.59326 1.75133 11
0.22331 2.28168 15.40447 26.26962 29.01452 0.00194 15.62153 26.94948 34.59326 1.75980 11
-2.66128 2.28849 15.44926 26.26248 29.04300 0.00194 15.62153 26.94948 34.59326 1.76038 11
-2.25630 1.18827 -30.16500 4.15108 -58.57903 0.00783 -22.59246 6.36348 -114.42000 0.95502 11
-0.89043 1.18064 -30.16500 -4.64247 -54.59224 0.00783 -22.59246 6.36348 -114.42000 0.98942 11
-2.30527 1.25944 -30.16500 4.15373 -41.01394 0.00783 -22.59246 6.36348 -114.42000 1.11536 11
-0.83914 1.21920 -30.16500 -5.27300 -37.35483 0.00783 -22.59246 6.36348 -114.42000 1.15194 11
-2.39456 1.25382 -30.16500 4.03472 -23.90096 0.00783 -22.59246 6.36348 -114.42000 1.27153 11
-0.59244 1.36579 -30.16500 -4.06883 -21.47923 0.00783 -22.59246 6.36348 -114.42000 1.30431 11
-2.45419 1.48978 -30.16500 3.13201 -18.51103 0.00783 -22.59246 6.36348 -114.42000 1.37650 11
-0.69530 1.51039 -30.16500 -4.04059 -17.84214 0.00783 -22.59246 6.36348 -114.42000 1.40405 11
-2.15207 1.59105 -30.16500 1.66030 -16.19704 0.00783 -22.59246 6.36348 -114.42000 1.48074 11
-0.91092 1.60294 -30.16500 -3.69269 -16.39929 0.00783 -22.59246 6.36348 -114.42000 1.49992 11
-2.45569 1.64147 -30.16500 3.01873 -17.05804 0.00783 -22.59246 6.36348 -114.42000 1.56687 11
-0.67691 1.62206 -30.16500 -3.96153 -17.54874 0.00783 -22.59246 6.36348 -114.42000 1.59415 11
-2.87237 1.51514 -30.16500 4.20756 -18.92305 0.00783 -22.59246 6.36348 -114.42000 1.64639 11
-2.55353 1.40133 -31.07127 3.81227 -18.87687 0.00783 -22.59246 6.36348 -114.42000 1.64978 11
-0.31853 1.37962 -30.16500 -2.83695 -17.54878 0.00783 -22.59246 6.36348 -114.42000 1.67813 11
-2.48411 1.44584 -30.16500 3.96193 -15.98170 0.00783 -22.59246 6.36348 -114.42000 1.72976 11
-0.66058 1.50581 -30.16500 -1.74902 -15.06217 0.00783 -22.59246 6.36348 -114.42000 1.75200 11
